cat,val1
11.03.2024+00:0000:00,0.00
11.03.2024+00:0001:00,0.00
11.03.2024+00:0002:00,0.00
11.03.2024+00:0003:00,0.00
11.03.2024+00:0004:00,0.00
11.03.2024+00:0005:00,0.00
11.03.2024+00:0006:00,0.00
11.03.2024+00:0007:00,0.00
11.03.2024+00:0008:00,0.00
11.03.2024+00:0009:00,712.42
11.03.2024+00:0010:00,9075.30
11.03.2024+00:0011:00,6665.96
11.03.2024+00:0012:00,3408.16
11.03.2024+00:0013:00,3497.66
11.03.2024+00:0014:00,1500.02
11.03.2024+00:0015:00,0.00
11.03.2024+00:0016:00,0.00
11.03.2024+00:0017:00,0.00
11.03.2024+00:0018:00,0.00
11.03.2024+00:0019:00,0.00
11.03.2024+00:0020:00,0.00
11.03.2024+00:0021:00,0.00
11.03.2024+00:0022:00,0.00
11.03.2024+00:0023:00,0.00
12.03.2024+00:0000:00,0.00
12.03.2024+00:0001:00,0.00
12.03.2024+00:0002:00,0.00
12.03.2024+00:0003:00,0.00
12.03.2024+00:0004:00,0.00
12.03.2024+00:0005:00,179.00
12.03.2024+00:0006:00,4965.46
12.03.2024+00:0007:00,114.56
12.03.2024+00:0008:00,494.04
12.03.2024+00:0009:00,1038.20
12.03.2024+00:0010:00,826.98
12.03.2024+00:0011:00,895.00
12.03.2024+00:0012:00,812.66
12.03.2024+00:0013:00,1643.22
12.03.2024+00:0014:00,3207.68
12.03.2024+00:0015:00,6204.14
12.03.2024+00:0016:00,10865.30
12.03.2024+00:0017:00,13500.18
12.03.2024+00:0018:00,17803.34
12.03.2024+00:0019:00,8695.82
12.03.2024+00:0020:00,9114.68
12.03.2024+00:0021:00,4149.22
12.03.2024+00:0022:00,3676.66
12.03.2024+00:0023:00,2466.62
13.03.2024+00:0000:00,1714.82
13.03.2024+00:0001:00,1643.22
13.03.2024+00:0002:00,1675.44
13.03.2024+00:0003:00,1686.18
13.03.2024+00:0004:00,2466.62
13.03.2024+00:0005:00,3959.48
13.03.2024+00:0006:00,7525.16
13.03.2024+00:0007:00,20252.06
13.03.2024+00:0008:00,18905.98
13.03.2024+00:0009:00,0.00
13.03.2024+00:0010:00,0.00
13.03.2024+00:0011:00,0.00
13.03.2024+00:0012:00,0.00
13.03.2024+00:0013:00,0.00
13.03.2024+00:0014:00,0.00
13.03.2024+00:0015:00,9658.84
13.03.2024+00:0016:00,12605.18
13.03.2024+00:0017:00,776.86
13.03.2024+00:0018:00,16052.72
13.03.2024+00:0019:00,20896.46
13.03.2024+00:0020:00,24415.60
13.03.2024+00:0021:00,21544.44
13.03.2024+00:0022:00,16632.68
13.03.2024+00:0023:00,18394.04
14.03.2024+00:0000:00,13274.64
14.03.2024+00:0001:00,12859.36
14.03.2024+00:0002:00,13783.00
14.03.2024+00:0003:00,15769.90
14.03.2024+00:0004:00,16868.96
14.03.2024+00:0005:00,18433.42
14.03.2024+00:0006:00,25665.02
14.03.2024+00:0007:00,22922.74
14.03.2024+00:0008:00,20588.58
14.03.2024+00:0009:00,12737.64
14.03.2024+00:0010:00,8584.84
14.03.2024+00:0011:00,7836.62
14.03.2024+00:0012:00,8366.46
14.03.2024+00:0013:00,15211.42
14.03.2024+00:0014:00,15934.58
14.03.2024+00:0015:00,22586.22
14.03.2024+00:0016:00,23513.44
14.03.2024+00:0017:00,31947.92
14.03.2024+00:0018:00,29645.98
14.03.2024+00:0019:00,21734.18
14.03.2024+00:0020:00,14459.62
14.03.2024+00:0021:00,0.00
14.03.2024+00:0022:00,1764.94
14.03.2024+00:0023:00,1854.44
15.03.2024+00:0000:00,250.60
15.03.2024+00:0001:00,239.86
15.03.2024+00:0002:00,243.44
15.03.2024+00:0003:00,6973.84
15.03.2024+00:0004:00,16493.06
15.03.2024+00:0005:00,13024.04
15.03.2024+00:0006:00,15769.90
15.03.2024+00:0007:00,13396.36
15.03.2024+00:0008:00,10722.10
15.03.2024+00:0009:00,4192.18
15.03.2024+00:0010:00,526.26
15.03.2024+00:0011:00,0.00
15.03.2024+00:0012:00,0.00
15.03.2024+00:0013:00,0.00
15.03.2024+00:0014:00,0.00
15.03.2024+00:0015:00,146.78
15.03.2024+00:0016:00,6676.70
15.03.2024+00:0017:00,11395.14
15.03.2024+00:0018:00,2889.06
15.03.2024+00:0019:00,1790.00
15.03.2024+00:0020:00,0.00
15.03.2024+00:0021:00,0.00
15.03.2024+00:0022:00,0.00
15.03.2024+00:0023:00,0.00
16.03.2024+00:0000:00,0.00
16.03.2024+00:0001:00,0.00
16.03.2024+00:0002:00,0.00
16.03.2024+00:0003:00,0.00
16.03.2024+00:0004:00,0.00
16.03.2024+00:0005:00,0.00
16.03.2024+00:0006:00,0.00
16.03.2024+00:0007:00,6716.08
16.03.2024+00:0008:00,5495.30
16.03.2024+00:0009:00,2906.96
16.03.2024+00:0010:00,2037.02
16.03.2024+00:0011:00,1206.46
16.03.2024+00:0012:00,2037.02
16.03.2024+00:0013:00,7800.82
16.03.2024+00:0014:00,3998.86
16.03.2024+00:0015:00,4317.48
16.03.2024+00:0016:00,14251.98
16.03.2024+00:0017:00,12855.78
16.03.2024+00:0018:00,15121.92
16.03.2024+00:0019:00,17910.74
16.03.2024+00:0020:00,17395.22
16.03.2024+00:0021:00,7238.76
16.03.2024+00:0022:00,8509.66
16.03.2024+00:0023:00,0.00
17.03.2024+00:0000:00,0.00
17.03.2024+00:0001:00,0.00
17.03.2024+00:0002:00,0.00
17.03.2024+00:0003:00,0.00
17.03.2024+00:0004:00,0.00
17.03.2024+00:0005:00,0.00
17.03.2024+00:0006:00,0.00
17.03.2024+00:0007:00,0.00
17.03.2024+00:0008:00,0.00
17.03.2024+00:0009:00,0.00
17.03.2024+00:0010:00,0.00
17.03.2024+00:0011:00,0.00
17.03.2024+00:0012:00,0.00
17.03.2024+00:0013:00,0.00
17.03.2024+00:0014:00,0.00
17.03.2024+00:0015:00,0.00
17.03.2024+00:0016:00,2706.48
17.03.2024+00:0017:00,3465.44
17.03.2024+00:0018:00,0.00
17.03.2024+00:0019:00,218.38
17.03.2024+00:0020:00,5033.48
17.03.2024+00:0021:00,615.76
17.03.2024+00:0022:00,0.00
17.03.2024+00:0023:00,0.00
18.03.2024+00:0000:00,0.00
18.03.2024+00:0001:00,0.00
18.03.2024+00:0002:00,5699.36
18.03.2024+00:0003:00,5953.54
18.03.2024+00:0004:00,8717.30
18.03.2024+00:0005:00,10288.92
18.03.2024+00:0006:00,15093.28
18.03.2024+00:0007:00,17889.26
18.03.2024+00:0008:00,1081.16
18.03.2024+00:0009:00,1550.14
18.03.2024+00:0010:00,1031.04
18.03.2024+00:0011:00,1249.42
18.03.2024+00:0012:00,2301.94
18.03.2024+00:0013:00,5599.12
18.03.2024+00:0014:00,10059.80
18.03.2024+00:0015:00,13707.82
18.03.2024+00:0016:00,20620.80
18.03.2024+00:0017:00,17885.68
18.03.2024+00:0018:00,24361.90
18.03.2024+00:0019:00,23713.92
18.03.2024+00:0020:00,24250.92
18.03.2024+00:0021:00,20935.84
18.03.2024+00:0022:00,16546.76
18.03.2024+00:0023:00,11140.96
19.03.2024+00:0000:00,12429.76
19.03.2024+00:0001:00,12000.16
19.03.2024+00:0002:00,9562.18
19.03.2024+00:0003:00,9039.50
19.03.2024+00:0004:00,10199.42
19.03.2024+00:0005:00,13646.96
19.03.2024+00:0006:00,15705.46
19.03.2024+00:0007:00,11115.90
19.03.2024+00:0008:00,12225.70
19.03.2024+00:0009:00,7539.48
19.03.2024+00:0010:00,17663.72
19.03.2024+00:0011:00,12741.22
19.03.2024+00:0012:00,8853.34
19.03.2024+00:0013:00,13242.42
19.03.2024+00:0014:00,13246.00
19.03.2024+00:0015:00,17302.14
19.03.2024+00:0016:00,15157.72
19.03.2024+00:0017:00,16571.82
19.03.2024+00:0018:00,22872.62
19.03.2024+00:0019:00,24988.40
19.03.2024+00:0020:00,23201.98
19.03.2024+00:0021:00,15630.28
19.03.2024+00:0022:00,13263.90
19.03.2024+00:0023:00,12003.74
20.03.2024+00:0000:00,10725.68
20.03.2024+00:0001:00,9784.14
20.03.2024+00:0002:00,9977.46
20.03.2024+00:0003:00,9737.60
20.03.2024+00:0004:00,17495.46
20.03.2024+00:0005:00,10879.62
20.03.2024+00:0006:00,26252.14
20.03.2024+00:0007:00,132846.64
20.03.2024+00:0008:00,91028.66
20.03.2024+00:0009:00,22954.96
20.03.2024+00:0010:00,12129.04
20.03.2024+00:0011:00,7693.42
20.03.2024+00:0012:00,0.00
20.03.2024+00:0013:00,161.10
20.03.2024+00:0014:00,0.00
20.03.2024+00:0015:00,11055.04
20.03.2024+00:0016:00,9146.90
20.03.2024+00:0017:00,21154.22
20.03.2024+00:0018:00,64461.48
20.03.2024+00:0019:00,24351.16
20.03.2024+00:0020:00,23688.86
20.03.2024+00:0021:00,16675.64
20.03.2024+00:0022:00,12712.58
20.03.2024+00:0023:00,7485.78
21.03.2024+00:0000:00,5871.20
21.03.2024+00:0001:00,4739.92
21.03.2024+00:0002:00,4532.28
21.03.2024+00:0003:00,4159.96
21.03.2024+00:0004:00,3952.32
21.03.2024+00:0005:00,5330.62
21.03.2024+00:0006:00,6182.66
21.03.2024+00:0007:00,0.00
21.03.2024+00:0008:00,0.00
21.03.2024+00:0009:00,0.00
21.03.2024+00:0010:00,0.00
21.03.2024+00:0011:00,0.00
21.03.2024+00:0012:00,0.00
21.03.2024+00:0013:00,0.00
21.03.2024+00:0014:00,66788.48
21.03.2024+00:0015:00,66233.58
21.03.2024+00:0016:00,5305.56
21.03.2024+00:0017:00,2427.24
21.03.2024+00:0018:00,0.00
21.03.2024+00:0019:00,952.28
21.03.2024+00:0020:00,6698.18
21.03.2024+00:0021:00,6769.78
21.03.2024+00:0022:00,6254.26
21.03.2024+00:0023:00,10611.12
22.03.2024+00:0000:00,6554.98
22.03.2024+00:0001:00,6329.44
22.03.2024+00:0002:00,6136.12
22.03.2024+00:0003:00,8012.04
22.03.2024+00:0004:00,7231.60
22.03.2024+00:0005:00,14187.54
22.03.2024+00:0006:00,20284.28
22.03.2024+00:0007:00,19328.42
22.03.2024+00:0008:00,17466.82
22.03.2024+00:0009:00,16843.90
22.03.2024+00:0010:00,10492.98
22.03.2024+00:0011:00,10342.62
22.03.2024+00:0012:00,0.00
22.03.2024+00:0013:00,0.00
22.03.2024+00:0014:00,877.10
22.03.2024+00:0015:00,2992.88
22.03.2024+00:0016:00,8187.46
22.03.2024+00:0017:00,11438.10
22.03.2024+00:0018:00,16292.58
22.03.2024+00:0019:00,15146.98
22.03.2024+00:0020:00,9508.48
22.03.2024+00:0021:00,0.00
22.03.2024+00:0022:00,0.00
22.03.2024+00:0023:00,0.00
23.03.2024+00:0000:00,0.00
23.03.2024+00:0001:00,0.00
23.03.2024+00:0002:00,0.00
23.03.2024+00:0003:00,0.00
23.03.2024+00:0004:00,0.00
23.03.2024+00:0005:00,0.00
23.03.2024+00:0006:00,2634.88
23.03.2024+00:0007:00,11950.04
23.03.2024+00:0008:00,229.12
23.03.2024+00:0009:00,0.00
23.03.2024+00:0010:00,0.00
23.03.2024+00:0011:00,0.00
23.03.2024+00:0012:00,0.00
23.03.2024+00:0013:00,0.00
23.03.2024+00:0014:00,0.00
23.03.2024+00:0015:00,0.00
23.03.2024+00:0016:00,14746.02
23.03.2024+00:0017:00,12504.94
23.03.2024+00:0018:00,13528.82
23.03.2024+00:0019:00,11538.34
23.03.2024+00:0020:00,11287.74
23.03.2024+00:0021:00,10396.32
23.03.2024+00:0022:00,0.00
23.03.2024+00:0023:00,0.00
24.03.2024+00:0000:00,0.00
24.03.2024+00:0001:00,0.00
24.03.2024+00:0002:00,0.00
24.03.2024+00:0003:00,0.00
24.03.2024+00:0004:00,0.00
24.03.2024+00:0005:00,0.00
24.03.2024+00:0006:00,0.00
24.03.2024+00:0007:00,0.00
24.03.2024+00:0008:00,0.00
24.03.2024+00:0009:00,0.00
24.03.2024+00:0010:00,0.00
24.03.2024+00:0011:00,0.00
24.03.2024+00:0012:00,0.00
24.03.2024+00:0013:00,0.00
24.03.2024+00:0014:00,0.00
24.03.2024+00:0015:00,0.00
24.03.2024+00:0016:00,7485.78
24.03.2024+00:0017:00,11538.34
24.03.2024+00:0018:00,8012.04
24.03.2024+00:0019:00,8040.68
24.03.2024+00:0020:00,7743.54
24.03.2024+00:0021:00,7518.00
24.03.2024+00:0022:00,4811.52
24.03.2024+00:0023:00,2570.44
25.03.2024+00:0000:00,0.00
25.03.2024+00:0001:00,0.00
25.03.2024+00:0002:00,0.00
25.03.2024+00:0003:00,0.00
25.03.2024+00:0004:00,0.00
25.03.2024+00:0005:00,920.06
25.03.2024+00:0006:00,1611.00
25.03.2024+00:0007:00,0.00
25.03.2024+00:0008:00,0.00
25.03.2024+00:0009:00,0.00
25.03.2024+00:0010:00,0.00
25.03.2024+00:0011:00,0.00
25.03.2024+00:0012:00,0.00
25.03.2024+00:0013:00,0.00
25.03.2024+00:0014:00,0.00
25.03.2024+00:0015:00,2087.14
25.03.2024+00:0016:00,0.00
25.03.2024+00:0017:00,0.00
25.03.2024+00:0018:00,0.00
25.03.2024+00:0019:00,0.00
25.03.2024+00:0020:00,0.00
25.03.2024+00:0021:00,5584.80
25.03.2024+00:0022:00,85.92
25.03.2024+00:0023:00,0.00
26.03.2024+00:0000:00,2090.72
26.03.2024+00:0001:00,0.00
26.03.2024+00:0002:00,0.00
26.03.2024+00:0003:00,0.00
26.03.2024+00:0004:00,0.00
26.03.2024+00:0005:00,0.00
26.03.2024+00:0006:00,0.00
26.03.2024+00:0007:00,0.00
26.03.2024+00:0008:00,0.00
26.03.2024+00:0009:00,0.00
26.03.2024+00:0010:00,0.00
26.03.2024+00:0011:00,0.00
26.03.2024+00:0012:00,0.00
26.03.2024+00:0013:00,0.00
26.03.2024+00:0014:00,0.00
26.03.2024+00:0015:00,0.00
26.03.2024+00:0016:00,0.00
26.03.2024+00:0017:00,0.00
26.03.2024+00:0018:00,0.00
26.03.2024+00:0019:00,4646.84
26.03.2024+00:0020:00,7675.52
26.03.2024+00:0021:00,0.00
26.03.2024+00:0022:00,0.00
26.03.2024+00:0023:00,0.00
27.03.2024+00:0000:00,0.00
27.03.2024+00:0001:00,0.00
27.03.2024+00:0002:00,0.00
27.03.2024+00:0003:00,0.00
27.03.2024+00:0004:00,0.00
27.03.2024+00:0005:00,0.00
27.03.2024+00:0006:00,0.00
27.03.2024+00:0007:00,3150.40
27.03.2024+00:0008:00,637.24
27.03.2024+00:0009:00,0.00
27.03.2024+00:0010:00,0.00
27.03.2024+00:0011:00,0.00
27.03.2024+00:0012:00,0.00
27.03.2024+00:0013:00,0.00
27.03.2024+00:0014:00,0.00
27.03.2024+00:0015:00,0.00
27.03.2024+00:0016:00,0.00
27.03.2024+00:0017:00,0.00
27.03.2024+00:0018:00,15411.90
27.03.2024+00:0019:00,0.00
27.03.2024+00:0020:00,1653.96
27.03.2024+00:0021:00,0.00
27.03.2024+00:0022:00,0.00
27.03.2024+00:0023:00,0.00
28.03.2024+00:0000:00,0.00
28.03.2024+00:0001:00,0.00
28.03.2024+00:0002:00,0.00
28.03.2024+00:0003:00,0.00
28.03.2024+00:0004:00,0.00
28.03.2024+00:0005:00,0.00
28.03.2024+00:0006:00,0.00
28.03.2024+00:0007:00,443.92
28.03.2024+00:0008:00,0.00
28.03.2024+00:0009:00,0.00
28.03.2024+00:0010:00,0.00
28.03.2024+00:0011:00,0.00
28.03.2024+00:0012:00,0.00
28.03.2024+00:0013:00,0.00
28.03.2024+00:0014:00,0.00
28.03.2024+00:0015:00,0.00
28.03.2024+00:0016:00,0.00
28.03.2024+00:0017:00,0.00
28.03.2024+00:0018:00,7156.42
28.03.2024+00:0019:00,7034.70
28.03.2024+00:0020:00,0.00
28.03.2024+00:0021:00,0.00
28.03.2024+00:0022:00,0.00
28.03.2024+00:0023:00,0.00
29.03.2024+00:0000:00,0.00
29.03.2024+00:0001:00,0.00
29.03.2024+00:0002:00,0.00
29.03.2024+00:0003:00,0.00
29.03.2024+00:0004:00,0.00
29.03.2024+00:0005:00,0.00
29.03.2024+00:0006:00,0.00
29.03.2024+00:0007:00,0.00
29.03.2024+00:0008:00,0.00
29.03.2024+00:0009:00,0.00
29.03.2024+00:0010:00,0.00
29.03.2024+00:0011:00,0.00
29.03.2024+00:0012:00,0.00
29.03.2024+00:0013:00,0.00
29.03.2024+00:0014:00,0.00
29.03.2024+00:0015:00,0.00
29.03.2024+00:0016:00,0.00
29.03.2024+00:0017:00,0.00
29.03.2024+00:0018:00,959.44
29.03.2024+00:0019:00,5445.18
29.03.2024+00:0020:00,0.00
29.03.2024+00:0021:00,0.00
29.03.2024+00:0022:00,0.00
29.03.2024+00:0023:00,0.00
30.03.2024+00:0000:00,0.00
30.03.2024+00:0001:00,0.00
30.03.2024+00:0002:00,0.00
30.03.2024+00:0003:00,0.00
30.03.2024+00:0004:00,0.00
30.03.2024+00:0005:00,0.00
30.03.2024+00:0006:00,0.00
30.03.2024+00:0007:00,0.00
30.03.2024+00:0008:00,0.00
30.03.2024+00:0009:00,0.00
30.03.2024+00:0010:00,0.00
30.03.2024+00:0011:00,0.00
30.03.2024+00:0012:00,0.00
30.03.2024+00:0013:00,0.00
30.03.2024+00:0014:00,0.00
30.03.2024+00:0015:00,0.00
30.03.2024+00:0016:00,0.00
30.03.2024+00:0017:00,6472.64
30.03.2024+00:0018:00,9555.02
30.03.2024+00:0019:00,9755.50
30.03.2024+00:0020:00,8198.20
30.03.2024+00:0021:00,2699.32
30.03.2024+00:0022:00,0.00
30.03.2024+00:0023:00,0.00
31.03.2024+00:0000:00,0.00
31.03.2024+00:0001:00,0.00
31.03.2024+00:0003:00,0.00
31.03.2024+00:0004:00,0.00
31.03.2024+00:0005:00,0.00
31.03.2024+00:0006:00,0.00
31.03.2024+00:0007:00,0.00
31.03.2024+00:0008:00,0.00
31.03.2024+00:0009:00,0.00
31.03.2024+00:0010:00,0.00
31.03.2024+00:0011:00,0.00
31.03.2024+00:0012:00,0.00
31.03.2024+00:0013:00,0.00
31.03.2024+00:0014:00,0.00
31.03.2024+00:0015:00,0.00
31.03.2024+00:0016:00,0.00
31.03.2024+00:0017:00,0.00
31.03.2024+00:0018:00,0.00
31.03.2024+00:0019:00,7822.30
31.03.2024+00:0020:00,78.76
31.03.2024+00:0021:00,0.00
31.03.2024+00:0022:00,0.00
31.03.2024+00:0023:00,0.00
01.04.2024+00:0000:00,0.00
01.04.2024+00:0001:00,0.00
01.04.2024+00:0002:00,0.00
01.04.2024+00:0003:00,0.00
01.04.2024+00:0004:00,0.00
01.04.2024+00:0005:00,0.00
01.04.2024+00:0006:00,1120.54
01.04.2024+00:0007:00,4235.14
01.04.2024+00:0008:00,2480.94
01.04.2024+00:0009:00,0.00
01.04.2024+00:0010:00,0.00
01.04.2024+00:0011:00,0.00
01.04.2024+00:0012:00,0.00
01.04.2024+00:0013:00,0.00
01.04.2024+00:0014:00,0.00
01.04.2024+00:0015:00,0.00
01.04.2024+00:0016:00,5659.98
01.04.2024+00:0017:00,0.00
01.04.2024+00:0018:00,2509.58
01.04.2024+00:0019:00,3762.58
01.04.2024+00:0020:00,5803.18
01.04.2024+00:0021:00,5899.84
01.04.2024+00:0022:00,7897.48
01.04.2024+00:0023:00,0.00
02.04.2024+00:0000:00,0.00
02.04.2024+00:0001:00,7.16
02.04.2024+00:0002:00,0.00
02.04.2024+00:0003:00,0.00
02.04.2024+00:0004:00,0.00
02.04.2024+00:0005:00,0.00
02.04.2024+00:0006:00,6068.10
02.04.2024+00:0007:00,9000.12
02.04.2024+00:0008:00,4510.80
02.04.2024+00:0009:00,0.00
02.04.2024+00:0010:00,0.00
02.04.2024+00:0011:00,0.00
02.04.2024+00:0012:00,0.00
02.04.2024+00:0013:00,0.00
02.04.2024+00:0014:00,0.00
02.04.2024+00:0015:00,0.00
02.04.2024+00:0016:00,0.00
02.04.2024+00:0017:00,0.00
02.04.2024+00:0018:00,8191.04
02.04.2024+00:0019:00,16987.10
02.04.2024+00:0020:00,17796.18
02.04.2024+00:0021:00,1048.94
02.04.2024+00:0022:00,0.00
02.04.2024+00:0023:00,0.00
03.04.2024+00:0000:00,0.00
03.04.2024+00:0001:00,0.00
03.04.2024+00:0002:00,0.00
03.04.2024+00:0003:00,0.00
03.04.2024+00:0004:00,0.00
03.04.2024+00:0005:00,12082.50
03.04.2024+00:0006:00,17262.76
03.04.2024+00:0007:00,24705.58
03.04.2024+00:0008:00,23001.50
03.04.2024+00:0009:00,13367.72
03.04.2024+00:0010:00,10965.54
03.04.2024+00:0011:00,10335.46
03.04.2024+00:0012:00,8670.76
03.04.2024+00:0013:00,8094.38
03.04.2024+00:0014:00,7342.58
03.04.2024+00:0015:00,7768.60
03.04.2024+00:0016:00,7485.78
03.04.2024+00:0017:00,11903.50
03.04.2024+00:0018:00,17477.56
03.04.2024+00:0019:00,22539.68
03.04.2024+00:0020:00,16059.88
03.04.2024+00:0021:00,5817.50
03.04.2024+00:0022:00,1367.56
03.04.2024+00:0023:00,0.00
04.04.2024+00:0000:00,0.00
04.04.2024+00:0001:00,2957.08
04.04.2024+00:0002:00,0.00
04.04.2024+00:0003:00,0.00
04.04.2024+00:0004:00,7331.84
04.04.2024+00:0005:00,8742.36
04.04.2024+00:0006:00,12794.92
04.04.2024+00:0007:00,0.00
04.04.2024+00:0008:00,0.00
04.04.2024+00:0009:00,0.00
04.04.2024+00:0010:00,0.00
04.04.2024+00:0011:00,0.00
04.04.2024+00:0012:00,0.00
04.04.2024+00:0013:00,826.98
04.04.2024+00:0014:00,0.00
04.04.2024+00:0015:00,0.00
04.04.2024+00:0016:00,0.00
04.04.2024+00:0017:00,0.00
04.04.2024+00:0018:00,0.00
04.04.2024+00:0019:00,11083.68
04.04.2024+00:0020:00,4582.40
04.04.2024+00:0021:00,4571.66
04.04.2024+00:0022:00,4879.54
04.04.2024+00:0023:00,597.86
05.04.2024+00:0000:00,0.00
05.04.2024+00:0001:00,0.00
05.04.2024+00:0002:00,0.00
05.04.2024+00:0003:00,0.00
05.04.2024+00:0004:00,0.00
05.04.2024+00:0005:00,977.34
05.04.2024+00:0006:00,8592.00
05.04.2024+00:0007:00,9576.50
05.04.2024+00:0008:00,6597.94
05.04.2024+00:0009:00,2327.00
05.04.2024+00:0010:00,0.00
05.04.2024+00:0011:00,0.00
05.04.2024+00:0012:00,0.00
05.04.2024+00:0013:00,0.00
05.04.2024+00:0014:00,0.00
05.04.2024+00:0015:00,0.00
05.04.2024+00:0016:00,0.00
05.04.2024+00:0017:00,2420.08
05.04.2024+00:0018:00,21025.34
05.04.2024+00:0019:00,18150.60
05.04.2024+00:0020:00,5778.12
05.04.2024+00:0021:00,0.00
05.04.2024+00:0022:00,0.00
05.04.2024+00:0023:00,0.00
06.04.2024+00:0000:00,0.00
06.04.2024+00:0001:00,0.00
06.04.2024+00:0002:00,0.00
06.04.2024+00:0003:00,0.00
06.04.2024+00:0004:00,0.00
06.04.2024+00:0005:00,0.00
06.04.2024+00:0006:00,0.00
06.04.2024+00:0007:00,0.00
06.04.2024+00:0008:00,0.00
06.04.2024+00:0009:00,0.00
06.04.2024+00:0010:00,0.00
06.04.2024+00:0011:00,0.00
06.04.2024+00:0012:00,0.00
06.04.2024+00:0013:00,0.00
06.04.2024+00:0014:00,0.00
06.04.2024+00:0015:00,0.00
06.04.2024+00:0016:00,0.00
06.04.2024+00:0017:00,0.00
06.04.2024+00:0018:00,11710.18
06.04.2024+00:0019:00,22378.58
06.04.2024+00:0020:00,24913.22
06.04.2024+00:0021:00,23928.72
06.04.2024+00:0022:00,18931.04
06.04.2024+00:0023:00,16969.20
07.04.2024+00:0000:00,0.00
07.04.2024+00:0001:00,0.00
07.04.2024+00:0002:00,57.28
07.04.2024+00:0003:00,182.58
07.04.2024+00:0004:00,71.60
07.04.2024+00:0005:00,57.28
07.04.2024+00:0006:00,64.44
07.04.2024+00:0007:00,60.86
07.04.2024+00:0008:00,71.60
07.04.2024+00:0009:00,53.70
07.04.2024+00:0010:00,46.54
07.04.2024+00:0011:00,358.00
07.04.2024+00:0012:00,1421.26
07.04.2024+00:0013:00,0.00
07.04.2024+00:0014:00,0.00
07.04.2024+00:0015:00,14.32
07.04.2024+00:0016:00,3.58
07.04.2024+00:0017:00,0.00
07.04.2024+00:0018:00,0.00
07.04.2024+00:0019:00,0.00
07.04.2024+00:0020:00,0.00
07.04.2024+00:0021:00,0.00
07.04.2024+00:0022:00,0.00
07.04.2024+00:0023:00,0.00
08.04.2024+00:0000:00,0.00
08.04.2024+00:0001:00,0.00
08.04.2024+00:0002:00,0.00
08.04.2024+00:0003:00,12565.80
08.04.2024+00:0004:00,0.00
08.04.2024+00:0005:00,15104.02
08.04.2024+00:0006:00,21802.20
08.04.2024+00:0007:00,27576.74
08.04.2024+00:0008:00,24651.88
08.04.2024+00:0009:00,9540.70
08.04.2024+00:0010:00,0.00
08.04.2024+00:0011:00,0.00
08.04.2024+00:0012:00,0.00
08.04.2024+00:0013:00,0.00
08.04.2024+00:0014:00,0.00
08.04.2024+00:0015:00,0.00
08.04.2024+00:0016:00,5846.14
08.04.2024+00:0017:00,9297.26
08.04.2024+00:0018:00,21630.36
08.04.2024+00:0019:00,29885.84
08.04.2024+00:0020:00,26037.34
08.04.2024+00:0021:00,15573.00
08.04.2024+00:0022:00,9393.92
08.04.2024+00:0023:00,7972.66
09.04.2024+00:0000:00,0.00
09.04.2024+00:0001:00,0.00
09.04.2024+00:0002:00,0.00
09.04.2024+00:0003:00,0.00
09.04.2024+00:0004:00,0.00
09.04.2024+00:0005:00,7245.92
09.04.2024+00:0006:00,10532.36
09.04.2024+00:0007:00,2323.42
09.04.2024+00:0008:00,0.00
09.04.2024+00:0009:00,0.00
09.04.2024+00:0010:00,0.00
09.04.2024+00:0011:00,4099.10
09.04.2024+00:0012:00,4066.88
09.04.2024+00:0013:00,4292.42
09.04.2024+00:0014:00,2889.06
09.04.2024+00:0015:00,0.00
09.04.2024+00:0016:00,0.00
09.04.2024+00:0017:00,0.00
09.04.2024+00:0018:00,17015.74
09.04.2024+00:0019:00,22006.26
09.04.2024+00:0020:00,22296.24
09.04.2024+00:0021:00,3630.12
09.04.2024+00:0022:00,0.00
09.04.2024+00:0023:00,39.38
10.04.2024+00:0000:00,5452.34
10.04.2024+00:0001:00,0.00
10.04.2024+00:0002:00,1145.60
10.04.2024+00:0003:00,1460.64
10.04.2024+00:0004:00,8831.86
10.04.2024+00:0005:00,5398.64
10.04.2024+00:0006:00,26108.94
10.04.2024+00:0007:00,30805.90
10.04.2024+00:0008:00,18132.70
10.04.2024+00:0009:00,23287.90
10.04.2024+00:0010:00,0.00
10.04.2024+00:0011:00,150.36
10.04.2024+00:0012:00,264.92
10.04.2024+00:0013:00,701.68
10.04.2024+00:0014:00,963.02
10.04.2024+00:0015:00,852.04
10.04.2024+00:0016:00,905.74
10.04.2024+00:0017:00,844.88
10.04.2024+00:0018:00,2126.52
10.04.2024+00:0019:00,2122.94
10.04.2024+00:0020:00,2155.16
10.04.2024+00:0021:00,966.60
10.04.2024+00:0022:00,1027.46
10.04.2024+00:0023:00,1263.74
11.04.2024+00:0000:00,383.06
11.04.2024+00:0001:00,1174.24
11.04.2024+00:0002:00,1177.82
11.04.2024+00:0003:00,1163.50
11.04.2024+00:0004:00,834.14
11.04.2024+00:0005:00,608.60
11.04.2024+00:0006:00,1457.06
11.04.2024+00:0007:00,4496.48
11.04.2024+00:0008:00,8842.60
11.04.2024+00:0009:00,8624.22
11.04.2024+00:0010:00,2545.38
11.04.2024+00:0011:00,0.00
11.04.2024+00:0012:00,0.00
11.04.2024+00:0013:00,0.00
11.04.2024+00:0014:00,0.00
11.04.2024+00:0015:00,0.00
